Price,Close,High,Low,Open,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2000-02-08,3798.487060546875,3833.463921141229,3714.5425951204247,3735.528711477037,58460000
2000-02-09,4001.35400390625,4001.3540039062495,3833.465024721372,3889.428017782998,51050000
2000-02-10,4029.3359375,4113.280436197917,3917.4099392361113,3959.38218858507,61845000
2000-02-11,3987.36279296875,4169.242499314693,3973.3720463267546,4169.242499314693,34660000
2000-02-14,3763.510498046875,3959.380932889463,3735.5290073550764,3917.4086968517654,44140000
2000-02-15,3637.593505859375,3791.4916926457336,3595.6212730994594,3763.510204139123,38315000
2000-02-16,3497.685791015625,3637.59322265625,3343.7876162109374,3623.6024794921877,73115000
2000-02-17,3553.649658203125,3567.640404888964,3434.728311373493,3455.7144314022516,65185000
2000-02-18,3707.546875,3938.394133254717,3609.6116745283016,3756.5144752358487,108750000
2000-02-21,3546.6552734375,3679.5674040002464,3518.673772266395,3637.5951522435894,26485000
2000-02-22,3581.631103515625,3665.575582504273,3497.6866245269775,3497.6866245269775,24180000
2000-02-23,3595.62158203125,3679.566054763497,3567.640091120501,3651.584563852748,27720000
2000-02-24,3546.6552734375,3665.576653414694,3539.6598981447237,3581.63214990138,26075000
2000-02-25,3581.631103515625,3602.6172232627873,3483.6958780288696,3553.649610519409,27875000
2000-02-28,3357.77880859375,3532.6631215413413,3357.7788085937505,3497.686258951823,30140000
2000-02-29,3581.631103515625,3595.6218500137334,3385.7606525421143,3427.732892036438,51820000
2000-03-01,3581.631103515625,3581.631103515625,3581.631103515625,3581.631103515625,0
2000-03-02,4113.279296875,4113.279296875,3861.445870535714,4113.279296875,117750000
2000-03-03,4197.22216796875,4372.106424967448,4113.277724609375,4337.129573567709,140990000
2000-03-06,3945.391357421875,4232.201722057153,3917.4098584330673,4197.224848321143,39150000
2000-03-07,3931.399658203125,3945.3904043177267,3833.464435400912,3917.4089120885233,30070000
2000-03-08,4141.26025390625,4197.223230310388,3847.454627784523,3861.4453718855575,32460000
2000-03-09,3931.399658203125,4183.233088265959,3931.399658203125,4176.237715208657,55890000
2000-03-10,3875.435546875,4057.3151934792418,3861.44480482852,4050.319822456002,28605000
2000-03-13,3623.603515625,3840.460096675917,3609.612768460425,3833.4647230936293,32215000
2000-03-14,3644.58984375,3763.511201415547,3609.6129738483687,3616.608347828695,30060000
2000-03-15,3777.501708984375,3777.501708984375,3581.63125,3637.59423828125,46105000
2000-03-16,3777.501708984375,3861.44619140625,3749.5202148437497,3833.4646972656246,28795000
2000-03-17,3833.46435546875,3889.427338760265,3777.501372177235,3875.4365929373857,24080000
2000-03-20,3959.3818359375,3994.358707279704,3868.4419704477696,3917.4095903268553,26365000
2000-03-21,4113.279296875,4155.251534598215,3924.404227120536,3987.3625837053573,44925000
2000-03-22,4337.13134765625,4407.085079070061,4113.279407132057,4169.242392263105,86975000
2000-03-23,4337.13134765625,4602.95552702873,4337.13134765625,4533.0017956149195,64950000
2000-03-24,4756.85400390625,4980.705957031249,4323.140844726562,4421.076074218749,90260000
2000-03-27,4756.85400390625,4924.74296875,4686.9002685546875,4868.779980468749,67730000
2000-03-28,4917.74755859375,5078.641148704214,4770.844715449413,4826.8077033139225,74425000
2000-03-29,5358.45556640625,5372.446312010444,4882.770215863658,4917.747079874143,78090000
2000-03-30,4931.7373046875,5288.501279920212,4931.7373046875,5260.519791666667,74645000
2000-03-31,4686.89990234375,4945.728702920942,4651.923037400886,4756.853632229478,63855000
2000-04-03,4966.71484375,5120.613050176056,4798.825891285211,4840.798129401408,56805000
2000-04-04,4756.85400390625,5099.627307128906,4658.918774414063,4896.761474609375,58340000
2000-04-05,4756.85400390625,4756.85400390625,4756.85400390625,4756.85400390625,0
2000-04-06,4672.91015625,4868.780641841317,4672.91015625,4798.826896987276,47235000
2000-04-07,5036.669921875,5078.642171223959,4742.864176432292,4798.827175564236,42355000
2000-04-10,5106.62255859375,5246.530025952483,5036.668824914384,5246.530025952483,35885000
2000-04-11,4966.71484375,5036.668573943662,4861.784248459507,5036.668573943662,29075000
2000-04-12,4833.802734375,4917.747210225217,4798.825869437409,4868.77959931259,35250000
2000-04-13,4833.802734375,4833.802734375,4833.802734375,4833.802734375,0
2000-04-14,4379.10302734375,4672.908661766174,4379.10302734375,4616.945683780951,62365000
2000-04-17,3861.445556640625,4022.339121500651,3735.5288537066917,3791.4918327884398,78050000
2000-04-18,4225.20556640625,4365.11303549255,4099.28884422858,4337.13154167529,73730000
2000-04-19,4197.22216796875,4519.009200846354,4099.2869840494795,4407.083276367188,60615000
2000-04-20,4211.21533203125,4309.150572311047,4141.261588974253,4169.2430861970515,37335000
2000-04-21,4232.2001953125,4323.140034220041,4176.237217523244,4239.195567536157,26425000
2000-04-24,4057.315673828125,4218.209226410964,4029.334186422414,4176.236995302398,27830000
2000-04-25,3945.391357421875,4029.335854388298,3861.4468604554518,3931.400607927471,34900000
2000-04-26,3917.409912109375,4099.289658028739,3917.409912109375,4071.308158656529,39290000
2000-04-27,3777.501708984375,3987.362915039062,3777.501708984375,3861.44619140625,54110000
2000-04-28,4197.22216796875,4267.175870768229,3819.4721728515624,3847.453653971354,75530000
2000-05-01,4197.22216796875,4197.22216796875,4197.22216796875,4197.22216796875,0
2000-05-02,4393.0947265625,4567.979070772791,4281.168746267915,4337.131736415207,72335000
2000-05-03,4323.14111328125,4379.104105038937,4260.182747553853,4365.113357099514,26585000
2000-05-04,4323.14111328125,4449.057844736044,4295.159617402407,4351.122609160093,26100000
2000-05-05,4323.14111328125,4323.14111328125,4323.14111328125,4323.14111328125,0
2000-05-08,4588.96435546875,4686.899570372047,4407.084670648342,4477.038395579268,52695000
2000-05-09,4588.96435546875,4588.96435546875,4588.96435546875,4588.96435546875,0
2000-05-10,4442.06201171875,4470.043504705955,4386.09902574434,4421.075891978347,27620000
2000-05-11,4442.06201171875,4442.06201171875,4442.06201171875,4442.06201171875,0
2000-05-12,4309.15087890625,4505.021373401989,4309.15087890625,4491.030623795151,47170000
2000-05-15,4505.01953125,4567.977878736413,4351.121348505435,4400.088952105978,47120000
2000-05-16,4756.85400390625,4756.85400390625,4553.988171386719,4553.988171386719,39620000
2000-05-17,4840.7998046875,5134.605573180094,4840.7998046875,4896.762808209899,76235000
2000-05-18,4756.85400390625,4896.761474609375,4672.909521484375,4714.881762695312,36580000
2000-05-19,4826.80859375,4826.80859375,4616.947350543478,4714.882597373188,41450000
2000-05-22,4665.9130859375,4777.839037024457,4630.936226222826,4700.889945652174,36385000
2000-05-23,4463.048828125,4686.900806965125,4442.062705108738,4546.993320190047,41290000
2000-05-24,4337.13134765625,4456.052691059727,4141.2608996975805,4309.149855090725,72150000
2000-05-25,4197.22216796875,4463.046238606771,4148.254576009114,4428.0693872070315,85965000
2000-05-26,3917.409912109375,4190.229530988421,3917.409912109375,4127.271157400949,67100000
2000-05-29,3819.475341796875,3973.3736156421705,3665.57706795158,3679.567820119334,67130000
2000-05-30,3819.475341796875,3819.475341796875,3819.475341796875,3819.475341796875,0
2000-05-31,4309.15087890625,4400.0907513507,4169.243382837865,4197.224882051542,83935000
2000-06-01,4407.0849609375,4484.03406343006,4281.168247767857,4337.13123139881,50230000
2000-06-02,4630.9375,4826.807968277945,4553.988387462236,4679.905117069487,84385000
2000-06-05,4714.88232421875,4882.7713090574,4672.910078009088,4840.799062847737,48010000
2000-06-06,4714.88232421875,4714.88232421875,4714.88232421875,4714.88232421875,0
2000-06-07,4756.85400390625,4882.770727539062,4553.988171386719,4616.946533203125,53365000
2000-06-08,4567.978515625,4868.77955111026,4567.978515625,4658.918363562404,58550000
2000-06-09,4910.75048828125,4924.741230413106,4567.977306050792,4616.944903512286,63860000
2000-06-12,5029.67431640625,5092.632687543463,4917.748323273427,5036.669690977052,49515000
2000-06-13,4938.7333984375,4966.714890779922,4805.821309810995,4938.7333984375,42495000
2000-06-14,5344.46484375,5344.46484375,4959.719337982657,5057.654557632526,63020000
2000-06-15,4896.76123046875,5288.50212890625,4896.76123046875,5288.50212890625,61225000
2000-06-16,4714.88232421875,4868.780560320846,4693.896201113919,4826.808314111184,66455000
2000-06-19,4686.89990234375,4861.784227058069,4581.969307515158,4616.946172458022,53560000
2000-06-20,4994.69677734375,5022.678271894695,4777.840194573923,4854.789304589022,59790000
2000-06-21,4952.72509765625,5162.586330607785,4945.729723224532,5106.623335154043,37585000
2000-06-22,4924.74365234375,5085.6372659856615,4868.780656294389,5064.651142467152,33635000
2000-06-23,4896.76123046875,4903.756603655134,4798.826005859375,4882.770484095982,29215000
2000-06-26,5043.66259765625,5148.593164875173,4889.764432401829,4966.71351502904,39980000
2000-06-27,5113.61767578125,5204.557525008549,5029.673199571434,5120.613048798734,45535000
2000-06-28,5260.5224609375,5274.513212163398,5050.661192549036,5050.661192549036,47295000
2000-06-29,5239.53515625,5414.41950725968,5162.586041805741,5316.484270694259,61120000
2000-06-30,5162.58447265625,5274.5104232829435,5099.626125428735,5204.55670414126,35250000
2000-07-03,5246.529296875,5281.506158854167,5190.566317708333,5204.5570625,25975000
2000-07-04,5141.59814453125,5330.47317841199,5141.59814453125,5316.482435161564,32810000
2000-07-05,5197.56201171875,5260.520367176985,5141.599029089208,5169.580520403979,24895000
2000-07-06,5106.62255859375,5141.599425433433,5022.67807817851,5064.65031838613,60340000
2000-07-07,5148.59375,5218.547469429348,5057.653914741848,5134.603006114131,40580000
2000-07-10,5316.48388671875,5337.470007324218,5183.5717895507805,5204.55791015625,42505000
